Establishment_id,Name,Category,Inspection_date,Inspection_results,City,State,Zip,Address_line_1,Address_line_2,Food_from_approved_source,Food_protected_from_contamination,Ill_workers_restricted,Proper_hand_washing,Cooling_time_and_temperature,Cold_holding_temperature,Hot_holding_temperature,Cooking_time_and_temperature,Reheating_time_and_temperature,Hot_and_cold_running_water_provided,Proper_sewage_disposal,No_bare_hand_contact,Adequate_hand_washing_facilities,Rodent_and_insects,Food_contact_surfaces_and_equipment,Inspection_type,Owner,Type,Location,Zip Codes
730,JASON'S DELI,Fast Food - Chain,01/14/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7356 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,JOE TORTORICE JR,Food Establishments,POINT (-76.937981 38.980544),15305
667,HOLLYWOOD ELEMENTARY SCHOOL,Public School,01/15/2020 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,9811 49TH AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.923668 39.014491),15305
1806,COLD STONE CREAMERY,Ice Cream,01/14/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7314 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Monitoring,SADDA PALLAVI,Food Establishments,POINT (-76.937981 38.980019),15305
2138,POTBELLY SANDWICH WORKS,Fast Food,01/14/2020 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151),15305
2224,SEVEN ELEVEN 24841B,Convenience Store,01/10/2020 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,8600 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,IMRAN ARSHAD,Food Establishments,POINT (-76.931899 38.995572),15305
14966,CAVA,Fast Food - Chain,11/19/2018 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7350 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Pre-Opening Inspection,BRETT SCHULMAN,Food Establishments,POINT (-76.937981 38.98063),15305
103,BERWYN HEIGHTS ELEMENTARY SCHOOL,Public School,01/15/2020 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6200 PONTIAC ST,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.910283 38.991607),15305
2051,MCDONALDS 943,Fast Food - Chain,01/16/2020 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,6219 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,DAVID RARDIN,Food Establishments,POINT (-76.905427 38.996749),15305
1222,Nando's Peri Peri,Fast Food,01/10/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7400 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,BURTON HEISS,Food Establishments,POINT (-76.937975 38.980981),15305
1080,PAINT BRANCH ELEMENTARY SCHOOL,Public School,01/15/2020 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,5101 PIERCE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,MARK FOSSETT,Food Establishments,POINT (-76.925961 38.987309),15305
1316,SARKU JAPAN TERIYAKI & SUSHI EXPRESS,Full Service,11/08/2019 12:00:00 AM,------,COLLEGE PARK,MD,20740,10280 BALTIMORE AVE,A,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,David BECKER,Food Establishments,POINT (-76.92378 39.023454),15305
336,CLUCK-U CHICKEN,Carry-out,11/12/2019 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7415 BALTIMORE AVE,B,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Monitoring,JP HADDAD,Food Establishments,POINT (-76.937834 38.981515),15305
1683,YUM'S EXPRESS,Carry-out,11/12/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4746 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,CHENG ZHENG,Food Establishments,POINT (-76.928742 39.014955),15305
807,KFC KO71141,Fast Food - Chain,01/16/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,6101 GREENBELT RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,MANISH PATEL,Food Establishments,POINT (-76.909497 38.997459),16242
2280,STARBUCKS COFFEE 7517,Coffee Shop,11/13/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4750 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,MARY HER,Food Establishments,POINT (-76.929006 39.015118),15305
7256,UMCP - ESJ SHOP,College/University,11/08/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,4131 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.946994 38.985823),15306
2078,SOPHIA MARKET,Grocery Store,11/13/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,5000 EDGEWOOD RD,------,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,GLENDA SANCHEZ,Food Establishments,POINT (-76.920547 39.016083),15305
13196,UMCP - ESJ CAFE SUPPORT KITCHEN,College/University,11/08/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,4131 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.946994 38.985823),15306
1532,TEN REN'S TEA TIME,Full Service,11/12/2019 12:00:00 AM,------,COLLEGE PARK,MD,20740,7418 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,YAO-TSUNG LIU,Food Establishments,POINT (-76.937978 38.981327),15305
13944,UMCP - ESJ CAFE 1207,College/University,11/08/2019 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20742,4131 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,JOSEPH MULLINEAUX,Food Establishments,POINT (-76.946994 38.985823),15306
302,CHINA BUFFET,Restaurant,11/13/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9098 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,FANG LIN,Food Establishments,POINT (-76.930643 39.003329),15305
1031,NEW YORK DELI,Full Service,11/13/2019 12:00:00 AM,------,COLLEGE PARK,MD,20740,4926 EDGEWOOD RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,ASHLEIGH WILLIAMS,Food Establishments,POINT (-76.921745 39.016075),15305
14966,CAVA,Fast Food - Chain,11/20/2018 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7350 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BRETT SCHULMAN,Food Establishments,POINT (-76.937981 38.98063),15305
14979,WINGS OVER COLLEGE PARK,Carry-out,01/22/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,4200 HARTWICK RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Monitoring,DAN LEYVA,Food Establishments,POINT (-76.942367 38.979817),15305
2138,POTBELLY SANDWICH WORKS,Fast Food,11/14/2019 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151),15305
902,LOONEYS PUB @ COLLEGE PARK,Full Service,11/19/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8150 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,WILLIAM LARNEY,Food Establishments,POINT (-76.933738 38.991271),15305
643,HARD TIMES CAFE,Restaurant,11/18/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,4738 CHERRY HILL RD,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,William Swint,Food Establishments,POINT (-76.929066 39.015156),15305
408,DP DOUGH,Carry-out,11/18/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,J,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,DAVID SCHYLLING,Food Establishments,POINT (-76.933698 38.99136),15305
2352,UMCP - MCDONALDS 29950,College/University,11/18/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20742,3972 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Mary HOPKINS-NAVIES,Food Establishments,POINT (-76.946923 38.98551),15306
2139,POTBELLY SANDWICH WORKS,Fast Food,11/15/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,10260 BALTIMORE AVE,H,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,BASYE MOSKOWITZ,Food Establishments,POINT (-76.924545 39.022579),15305
1608,UMCP - SBARRO'S,College/University,11/18/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20742,3841 CAMPUS DR,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,Joseph Mullineaux,Food Establishments,POINT (-76.948226 38.984828),15306
1551,THE JERK PIT,Full Service,11/14/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,9078 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,LISA ROSE,Food Establishments,POINT (-76.930788 39.002645),15305
1206,PUPUSERIA LA FAMILIAR,Full Service,11/14/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,8145 BALTIMORE AVE,K,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Comprehensive,Maritza Hernandez,Food Establishments,POINT (-76.933698 38.99136),15305
7499,KANGNAM BBQ,Full Service,11/20/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,8503 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Out of Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Out of Compliance,Comprehensive,SEONGMUK Sim,Food Establishments,POINT (-76.932153 38.994868),15305
84,BAGEL PLACE OF COLLEGE PARK,Restaurant,11/19/2019 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7423 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Comprehensive,DEBORA KARANOVICH,Food Establishments,POINT (-76.937838 38.981915),15305
1532,TEN REN'S TEA TIME,Full Service,11/19/2019 12:00:00 AM,Compliance Schedule - Completed,COLLEGE PARK,MD,20740,7418 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,YAO-TSUNG LIU,Food Establishments,POINT (-76.937978 38.981327),15305
7186,THE RED BOAT,Carry-out,11/15/2019 12:00:00 AM,Critical Violations observed,COLLEGE PARK,MD,20740,7412 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,Comprehensive,CHUONG NGUYEN,Food Establishments,POINT (-76.937978 38.981259),15305
2138,POTBELLY SANDWICH WORKS,Fast Food,01/21/2020 12:00:00 AM,Non-Compliant - Violations Observed,COLLEGE PARK,MD,20740,7422 BALTIMORE AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Out of Compliance,In Compliance,Single Foodborne Illness,BASYE MOSKOWITZ,Food Establishments,POINT (-76.93798 38.98151),15305
2228,SEVEN ELEVEN 11642B,Convenience Store,09/11/2020 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4921 EDGEWOOD RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,JOSEPH DEPINTO,Food Establishments,POINT (-76.922405 39.015982),15305
2228,SEVEN ELEVEN 11642B,Convenience Store,09/18/2020 12:00:00 AM,Compliance Schedule - Outstanding,COLLEGE PARK,MD,20740,4921 EDGEWOOD RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Re-inspection,JOSEPH DEPINTO,Food Establishments,POINT (-76.922405 39.015982),15305
1155,PIZZA ROMA,Fast Food - Local,09/24/2020 12:00:00 AM,------,COLLEGE PARK,MD,20740,9805 RHODE ISLAND AVE,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Food Complaint,ABDUL BAIG,Food Establishments,POINT (-76.921484 39.013598),15305
941,MARATHON DELI,Fast Food - Local,09/17/2020 12:00:00 AM,Compliant - No Health Risk,COLLEGE PARK,MD,20740,4429 LEHIGH RD,------,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,In Compliance,Single Foodborne Illness,MARIA KOUMPOURAS,Food Establishments,POINT (-76.938686 38.981788),15305
