id,name,categories,transactions,price,rating,review_count,location,phone
bGOl_yy-9mOIaYmAyQFTsw,Calabash Tea & Tonic,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","['pickup', 'delivery']",$,5.0,542,"{'address1': '2701 12th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2701 12th St NE', 'Washington, DC 20018']}",+12022481186
jcpw8JWWBPIvr7f6QvbJDg,Highlands,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","['pickup', 'delivery']",$$,4.0,541,"{'address1': '4706 14th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4706 14th St NW', 'Washington, DC 20011']}",+12028296200
IM9SyBL-wLEVMJcErjIsYw,Pupuseria La Familiar,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]",['delivery'],$,3.5,161,"{'address1': '8145 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8145 Baltimore Ave', 'College Park, MD 20740']}",+13014748484
hmQXDxQkH5AGv0dDeWgeYQ,Mansa Kunda Restaurant,"[{'alias': 'african', 'title': 'African'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",$$,4.5,148,"{'address1': '8000 Flower Ave', 'address2': '', 'address3': None, 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['8000 Flower Ave', 'Takoma Park, MD 20912']}",+13015898222
mVIWKHhFE7TqmaUMHNMtxw,Roscoe's Neapolitan Pizzeria,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",$$,4.0,336,"{'address1': '7040 Carroll Ave', 'address2': '', 'address3': '', 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['7040 Carroll Ave', 'Takoma Park, MD 20912']}",+13019200804
mKG21NlF4bOVrpZaGI2Cow,Little Coco's,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",$$,4.5,286,"{'address1': '3907 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['3907 14th St NW', 'Washington, DC 20011']}",+12028539889
FEeEcwNS-TRtDYA5ClCDdQ,Spice 6 Modern Indian,"[{'alias': 'indpak', 'title': 'Indian'}]","['pickup', 'delivery']",$$,4.0,593,"{'address1': '5501 Baltimore Ave', 'address2': 'Ste 107', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['5501 Baltimore Ave', 'Ste 107', 'Hyattsville, MD 20781']}",+13012090080
KUo-lJo5bU8ToIjGbUB9pg,Heat Da Spot,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'ethiopian', 'title': 'Ethiopian'}]","['pickup', 'delivery']",$$,5.0,458,"{'address1': '3213 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3213 Georgia Ave NW', 'Washington, DC 20010']}",+12028364719
W0qMaTxupYjzmx9uEMOoiA,Jewel of India,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'soup', 'title': 'Soup'}]","['pickup', 'delivery']",$$,4.0,649,"{'address1': '10151 New Hampshire Ave', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20903', 'country': 'US', 'state': 'MD', 'display_address': ['10151 New Hampshire Ave', 'Silver Spring, MD 20903']}",+13014082200
jb81I9QeoweTHP0PCUwCLA,Pizza Roma,"[{'alias': 'pizza', 'title': 'Pizza'}]",['delivery'],$,4.0,125,"{'address1': '9805 Rhode Island Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9805 Rhode Island Ave', 'College Park, MD 20740']}",+13019822551
JiVcxx3sEhDuIGNlpvzJiQ,Little Miner Taco,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'latin', 'title': 'Latin American'}]",['delivery'],$$,4.0,565,"{'address1': '4308 Rhode Island Ave', 'address2': None, 'address3': '', 'city': 'Brentwood', 'zip_code': '20722', 'country': 'US', 'state': 'MD', 'display_address': ['4308 Rhode Island Ave', 'Brentwood, MD 20722']}",+13017426890
tHZ0mfl9MtrvN1i9r1srUA,College Park Diner,"[{'alias': 'diners', 'title': 'Diners'}]",['delivery'],$,4.0,388,"{'address1': '9206 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9206 Baltimore Ave', 'College Park, MD 20740']}",+13014418888
5JECsF02-DMe38RHa9hS2w,La Malinche,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'mexican', 'title': 'Mexican'}]","['pickup', 'delivery']",$$,4.0,580,"{'address1': '8622 Colesville Rd', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8622 Colesville Rd', 'Silver Spring, MD 20910']}",+13015628622
KsI3nntftxHygmB3obDBDQ,Masala Story,"[{'alias': 'indpak', 'title': 'Indian'}]","['pickup', 'delivery']",$$,4.5,301,"{'address1': '3301 12th St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3301 12th St NE', 'Washington, DC 20017']}",+12028859810
L19OkRoEazZVeGqAC5napA,Tequila & Mezcal,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]","['pickup', 'delivery']",,4.5,111,"{'address1': '3475 14th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3475 14th St NW', 'Washington, DC 20010']}",+12024502193
efib-mxAc-qX2zvKuV3M2g,Takoma Bev,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",['delivery'],$$,4.5,197,"{'address1': '6917 Laurel Ave', 'address2': '', 'address3': None, 'city': 'Takoma Park', 'zip_code': '20912', 'country': 'US', 'state': 'MD', 'display_address': ['6917 Laurel Ave', 'Takoma Park, MD 20912']}",+12406415323
3akXTCrmGrAFnxt2iuYi-g,Simple Bar & Grill,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]","['pickup', 'delivery']",$$,4.5,81,"{'address1': '5802 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5802 Georgia Ave NW', 'Washington, DC 20011']}",+12023169171
-rDr-IggfcIXDUIf3V_8dg,Northwest Chinese Food,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",['delivery'],$$,4.0,209,"{'address1': '7313 E Baltimore Ave', 'address2': 'Ste E', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['7313 E Baltimore Ave', 'Ste E', 'College Park, MD 20740']}",+12407144473
LwSQMdebYZk69uB2aQmSRA,Trinity Grill & Bar,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","['pickup', 'delivery']",$$,4.0,183,"{'address1': '3010 Hamilton St', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20782', 'country': 'US', 'state': 'MD', 'display_address': ['3010 Hamilton St', 'Hyattsville, MD 20782']}",+12407706611
YTWdOWcwzmvVBMX88XohDg,College Park Aviation Museum,"[{'alias': 'museums', 'title': 'Museums'}]",[],,4.5,41,"{'address1': '1985 Corporal Frank Scott Dr', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['1985 Corporal Frank Scott Dr', 'College Park, MD 20740']}",+13018646029
OQwJ6INwbyxub7pLXljffQ,Box'd Kitchen,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","['pickup', 'delivery']",,4.5,18,"{'address1': '8145 Baltimore Ave', 'address2': '', 'address3': None, 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8145 Baltimore Ave', 'College Park, MD 20740']}",+12402414927
GKXEL7k-AWl_Qi5VASVteA,Beau Thai - Mount Pleasant,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'bars', 'title': 'Bars'}]",['delivery'],$$,4.0,481,"{'address1': '3162 Mt Pleasant St', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3162 Mt Pleasant St', 'Washington, DC 20010']}",+12024505317
UcbggUjIGBNBK55TMtObLg,Silver Diner,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",$$,3.5,510,"{'address1': '6040 Greenbelt Rd', 'address2': '', 'address3': '', 'city': 'Greenbelt', 'zip_code': '20770', 'country': 'US', 'state': 'MD', 'display_address': ['6040 Greenbelt Rd', 'Greenbelt, MD 20770']}",+13012200028
jDkLveAEQskOEgZi0AFmyQ,Vigilante Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],$$,4.5,464,"{'address1': '4327 Gallatin St', 'address2': '', 'address3': '', 'city': 'Hyattsville', 'zip_code': '20781', 'country': 'US', 'state': 'MD', 'display_address': ['4327 Gallatin St', 'Hyattsville, MD 20781']}",+13012003110
xiRBA4j4hb6d6LVs0Z_ZIA,Primrose,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}]","['pickup', 'delivery']",$$,4.0,230,"{'address1': '3000 12th St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3000 12th St NE', 'Washington, DC 20017']}",+12022484558
CVtG0daamQEouon8nkCjQQ,Provost,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","['pickup', 'delivery']",$$,4.0,126,"{'address1': '2129 Rhode Island Ave NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2129 Rhode Island Ave NE', 'Washington, DC 20018']}",+12022009852
YyCADQR6F-6FjmPRwlGslw,Pho VN One,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'soup', 'title': 'Soup'}]",['delivery'],$,4.0,347,"{'address1': '11000 Baltimore Ave', 'address2': 'Ste 105', 'address3': '', 'city': 'Beltsville', 'zip_code': '20705', 'country': 'US', 'state': 'MD', 'display_address': ['11000 Baltimore Ave', 'Ste 105', 'Beltsville, MD 20705']}",+13019316999
YKtwncPT9qg4z5Qt7CqDTg,Copper Canyon Grill- Silver Spring,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","['pickup', 'delivery']",$$,4.0,840,"{'address1': '928 Ellsworth Dr', 'address2': None, 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['928 Ellsworth Dr', 'Silver Spring, MD 20910']}",+13015891330
gFxIqs_GjtqUfqg812ZA1Q,Honeymoon Chicken,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","['pickup', 'delivery']",$$,4.0,263,"{'address1': '4201 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4201 Georgia Ave NW', 'Washington, DC 20011']}",+12029835010
7zZsNIWb2TwRT1dRz0tECw,Queen's English,"[{'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",['delivery'],,4.0,183,"{'address1': '3410 11th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3410 11th St NW', 'Washington, DC 20010']}",
3LC28t_YHclGWDmHul6PpA,Pantry - Thai Bistro and Sushi,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'thai', 'title': 'Thai'}]","['pickup', 'delivery']",$$,4.5,129,"{'address1': '3716 Georgia Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3716 Georgia Ave NW', 'Washington, DC 20010']}",+12026291643
o15vqeeDhQjGUm8vHPMPRQ,Busboys and Poets - Takoma,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","['pickup', 'delivery']",$$,4.0,636,"{'address1': '235 Carroll St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20012', 'country': 'US', 'state': 'DC', 'display_address': ['235 Carroll St NW', 'Washington, DC 20012']}",+12027260856
i8-Kv6yd__4KGq3-_X5EVA,DC Corazon Fonda & Tequileria,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['restaurant_reservation', 'pickup', 'delivery']",$$,4.5,164,"{'address1': '3903-3905 14th St NW', 'address2': None, 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['3903-3905 14th St NW', 'Washington, DC 20011']}",+12024810511
01MqN1RoH5ZlZ8o4f653Lg,Lake Artemesia Natural Area,"[{'alias': 'lakes', 'title': 'Lakes'}]",[],,4.5,54,"{'address1': 'Berwyn Rd And 55th Ave', 'address2': '', 'address3': '', 'city': 'Berwyn Heights', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['Berwyn Rd And 55th Ave', 'Berwyn Heights, MD 20740']}",+13016277755
qEqUnngu-usdAArAXPCoFw,Atxondo,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['pickup', 'delivery']",$$,5.0,56,"{'address1': '4724 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['4724 14th St NW', 'Washington, DC 20011']}",+12028044507
QZMZWH1Yxilslmzaga4oZg,Capa Tosta,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","['pickup', 'delivery']",,4.5,97,"{'address1': '2737 Sherman Ave NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['2737 Sherman Ave NW', 'Washington, DC 20001']}",+12022990758
GbC85_HUXvYwD9Qgj3QyFw,Brookland's Finest,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","['pickup', 'delivery']",$$,4.0,638,"{'address1': '3126 12th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3126 12th St NE', 'Washington, DC 20017']}",+12026360050
eMrVMfDgdU1MXoYHAagADA,Nova Europa Restaurant,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'modern_european', 'title': 'Modern European'}]","['pickup', 'delivery']",$$,4.5,78,"{'address1': '1311 Lamberton Dr', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20902', 'country': 'US', 'state': 'MD', 'display_address': ['1311 Lamberton Dr', 'Silver Spring, MD 20902']}",+13016496690
eqHzWyJ47ysq9S7m_stKuA,Makan,"[{'alias': 'malaysian', 'title': 'Malaysian'}]","['delivery', 'pickup']",,4.0,300,"{'address1': '3400 11th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3400 11th St NW', 'Washington, DC 20010']}",
-41K7K3wDEpHSeJtbgKMNQ,The Spot Mini,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'japanese', 'title': 'Japanese'}]",['pickup'],$$,4.0,56,"{'address1': '4209 Knox Rd', 'address2': '', 'address3': None, 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['4209 Knox Rd', 'College Park, MD 20740']}",+12404876829
YCBtr2kDAYxrVl9xhAWg4g,Taqueria Los Perez,"[{'alias': 'mexican', 'title': 'Mexican'}]","['delivery', 'pickup']",$$,4.5,89,"{'address1': '5803 Baltimore Ave', 'address2': None, 'address3': '', 'city': 'Riverdale Park', 'zip_code': '20737', 'country': 'US', 'state': 'MD', 'display_address': ['5803 Baltimore Ave', 'Riverdale Park, MD 20737']}",+12404916177
tunwWp8yWIWtYqqEppSOXQ,La Casita Pupuseria & Market,"[{'alias': 'salvadoran', 'title': 'Salvadoran'}]","['delivery', 'pickup']",$,4.0,393,"{'address1': '8214 Piney Branch', 'address2': '', 'address3': '', 'city': 'Silver Spring', 'zip_code': '20910', 'country': 'US', 'state': 'MD', 'display_address': ['8214 Piney Branch', 'Silver Spring, MD 20910']}",+13015886656
5bLMzqwhn8q6JCAtM_YG4w,Rita's Italian Ice,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'shavedice', 'title': 'Shaved Ice'}]","['delivery', 'pickup']",$,4.0,51,"{'address1': '8900 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['8900 Baltimore Ave', 'College Park, MD 20740']}",+13013455445
iHt40Id-S9kYTuGR4FOBhg,Iron Pig,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'korean', 'title': 'Korean'}]",[],,4.0,81,"{'address1': '6107 Greenbelt Rd', 'address2': None, 'address3': '', 'city': 'Berwyn Heights', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['6107 Greenbelt Rd', 'Berwyn Heights, MD 20740']}",+13012203118
v5nch11OwQqVaNVzZNxG9w,Fish in the Neighborhood,"[{'alias': 'seafood', 'title': 'Seafood'}]",['delivery'],$$,4.5,307,"{'address1': '3601 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3601 Georgia Ave NW', 'Washington, DC 20010']}",+12027222200
WamE_6fZJN6Y_hB9hKoODw,Mezcalero,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'diners', 'title': 'Diners'}]",['delivery'],$$,4.0,339,"{'address1': '3714 14th St NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3714 14th St NW', 'Washington, DC 20010']}",+12028032114
VrHw_5yn50nlVVeItOfCAA,Flip it LJ Diner,"[{'alias': 'diners', 'title': 'Diners'}]",['delivery'],$$,4.5,191,"{'address1': '1432 Park Rd', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1432 Park Rd', 'Washington, DC 20010']}",+12027910786
0VQT_1QvGajQw30yD9A_vQ,Azteca Restaurant-Cantina,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'seafood', 'title': 'Seafood'}]","['delivery', 'pickup']",$$,3.5,341,"{'address1': '9505 Baltimore Ave', 'address2': '', 'address3': '', 'city': 'College Park', 'zip_code': '20740', 'country': 'US', 'state': 'MD', 'display_address': ['9505 Baltimore Ave', 'College Park, MD 20740']}",+13014748226
vmfDN21Jck3Myny3W8t99g,Ellē,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",['delivery'],$$,4.0,329,"{'address1': '3221 Mt Pleasant St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3221 Mt Pleasant St NW', 'Washington, DC 20010']}",+12026520040
oS_Y3u9XzdfdzFsUJpFq4Q,La Coop Coffee,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",[],$$,4.5,90,"{'address1': '5505 1st St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20011', 'country': 'US', 'state': 'DC', 'display_address': ['5505 1st St NW', 'Washington, DC 20011']}",+12029219202
